order_id,seller_id,created_at,updated_at,cancelled_at,discount,email,customer,address,notes,items
943d5101-e282-3ddb-98cc-2421b99c5fcd,b3511b96-ff1d-3a4a-8c72-a81e5d0f4668,2025-02-20T16:21:23+00:00,2025-02-20T21:21:23+00:00,2025-02-20T21:21:23+00:00,14.83,miller.estell@gmail.com,"Shad Gaylord","{""street"":""3646 Cleta Keys Apt. 555"",""city"":""Port Magnoliaview"",""zip"":""69645"",""country"":""Zambia""}","[""Harum non velit id non architecto autem et quia."",""Odio omnis nostrum accusantium dolor repudiandae cupiditate."",""Delectus molestiae alias exercitationem soluta aut nesciunt ut recusandae."",""Illo totam ad facilis at pariatur eos."",""Ut nihil nobis neque dignissimos et architecto facere qui.""]","[{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5},{""sku"":""SKU_0004"",""quantity"":10,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":1,""price"":48.61}]"
982662a9-d9ee-37f3-8c96-c390be661aa6,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-07-06T15:20:09+00:00,2025-07-08T15:20:09+00:00,,12.02,herman.makayla@gmail.com,"Janice Koelpin","{""street"":""7467 Mitchell Ports Suite 339"",""city"":""Lubowitzport"",""zip"":""39723-1239"",""country"":""Mongolia""}","[""Modi molestiae velit corrupti consequatur."",""Aut tempora facere explicabo labore."",""Architecto sit maiores accusantium eos voluptatem maiores.""]","[{""sku"":""SKU_0005"",""quantity"":8,""price"":48.61}]"
20f2cb96-3066-3974-a9f5-0f5ef238fe29,4c744572-2045-32e7-8f9c-017b8fc21240,2025-06-08T02:35:39+00:00,,,,goodwin.darion@haley.com,"Donnie Mann","{""street"":""5698 Crooks Point"",""city"":""Nicolasburgh"",""zip"":""96423"",""country"":""Slovenia""}","[""Illo vel ratione veniam quam quam vel."",""Laudantium praesentium quidem aut."",""Ut occaecati voluptas esse nihil illo fugit."",""Quibusdam ipsam mollitia fugit ut.""]","[{""sku"":""SKU_0005"",""quantity"":10,""price"":48.61}]"
fb8123f0-9269-3cf2-afaf-11a8e1398524,4c744572-2045-32e7-8f9c-017b8fc21240,2025-09-29T17:09:08+00:00,,,17.44,bschamberger@gmail.com,"Alaina Braun","{""street"":""53339 Wilkinson Squares Apt. 524"",""city"":""East Magdalentown"",""zip"":""81535-3643"",""country"":""United Arab Emirates""}","[""Quia et maxime assumenda et aut repellat et asperiores.""]","[{""sku"":""SKU_0005"",""quantity"":4,""price"":48.61},{""sku"":""SKU_0003"",""quantity"":6,""price"":292.53},{""sku"":""SKU_0002"",""quantity"":8,""price"":437.5},{""sku"":""SKU_0002"",""quantity"":8,""price"":437.5}]"
0ff91e1c-5e0e-3539-8303-c187a3591fb5,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-07-09T02:25:05+00:00,,,39.49,ida.abernathy@damore.com,"Kendra Leuschke","{""street"":""3834 Jazmin Via"",""city"":""Philipfurt"",""zip"":""39279-0962"",""country"":""Canada""}","[""Eligendi exercitationem eaque itaque ad deleniti."",""Hic dolor officiis blanditiis incidunt a."",""Quo laboriosam quae culpa dolorem."",""Labore consequuntur maiores id est doloribus quos."",""Iure aut fuga veniam et delectus.""]","[{""sku"":""SKU_0004"",""quantity"":1,""price"":282.63},{""sku"":""SKU_0003"",""quantity"":4,""price"":292.53},{""sku"":""SKU_0005"",""quantity"":7,""price"":48.61},{""sku"":""SKU_0003"",""quantity"":1,""price"":292.53}]"
e2db8b84-fdf7-3f9e-bc6c-8afe0ba2b788,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-03-23T21:11:53+00:00,,,,harber.jamaal@gmail.com,"Jesse Kling","{""street"":""86884 Lexie Loop Suite 807"",""city"":""Lake Cleora"",""zip"":""08652-0509"",""country"":""Reunion""}","[""Rerum perferendis laborum corporis quod molestias."",""Est voluptatem sit sit eos."",""Rerum repudiandae dolor odit ratione.""]","[{""sku"":""SKU_0003"",""quantity"":9,""price"":292.53},{""sku"":""SKU_0004"",""quantity"":1,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":2,""price"":48.61}]"
1eabe468-44dc-30e7-ac9c-7e344753a2d3,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-10-19T07:32:25+00:00,2025-10-20T07:32:25+00:00,,,raymundo.barton@tremblay.com,"Pasquale Hoppe","{""street"":""932 Claud Loop"",""city"":""Cartwrightbury"",""zip"":""47686"",""country"":""Iraq""}","[""Consectetur ullam odio voluptatem hic."",""Distinctio inventore sapiente itaque."",""Natus occaecati delectus repellendus voluptatem.""]","[{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5},{""sku"":""SKU_0004"",""quantity"":1,""price"":282.63},{""sku"":""SKU_0003"",""quantity"":3,""price"":292.53},{""sku"":""SKU_0003"",""quantity"":1,""price"":292.53}]"
34bdd92e-c444-39b0-851e-70080e63ab4e,4c744572-2045-32e7-8f9c-017b8fc21240,2025-03-04T14:50:03+00:00,,,28.07,kuvalis.lonny@zulauf.com,"Mabelle Schowalter","{""street"":""7040 Davon Mountains Suite 952"",""city"":""West Shanie"",""zip"":""93143-4704"",""country"":""Cape Verde""}","[""Tenetur voluptatem laborum quo quis ut rerum a aut."",""Dolores asperiores ipsam vel cumque nam rem."",""Laudantium earum vel maxime eos."",""Facilis occaecati tempora delectus ratione."",""Eius reiciendis quia necessitatibus pariatur et.""]","[{""sku"":""SKU_0003"",""quantity"":3,""price"":292.53},{""sku"":""SKU_0004"",""quantity"":7,""price"":282.63},{""sku"":""SKU_0004"",""quantity"":2,""price"":282.63},{""sku"":""SKU_0003"",""quantity"":6,""price"":292.53}]"
b6c63326-30b7-341d-86ed-96a6277ab064,4c744572-2045-32e7-8f9c-017b8fc21240,2025-05-16T15:05:07+00:00,2025-05-16T17:05:07+00:00,2025-05-16T17:05:07+00:00,,bert36@gmail.com,"Frida Davis","{""street"":""8333 Frankie Rapid"",""city"":""Carterbury"",""zip"":""09997"",""country"":""Burkina Faso""}","[""Rerum dolorum eum aperiam commodi et explicabo hic."",""Beatae necessitatibus minima beatae."",""Vero assumenda est quasi ducimus.""]","[{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5}]"
edaead1e-54da-3400-a376-5eaddbee785f,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-01-06T15:22:23+00:00,,,4.04,alia73@beahan.com,"Joana Lind","{""street"":""1972 Jamey Loop"",""city"":""South Norwood"",""zip"":""27709-7074"",""country"":""Qatar""}","[""Repudiandae qui impedit qui."",""Id et consequatur aperiam dolorem id culpa."",""Est consectetur est sunt.""]","[{""sku"":""SKU_0005"",""quantity"":10,""price"":48.61},{""sku"":""SKU_0004"",""quantity"":6,""price"":282.63},{""sku"":""SKU_0005"",""quantity"":1,""price"":48.61},{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5}]"
5dc06f8e-f1ca-3580-a8c2-21f950d4db37,b3511b96-ff1d-3a4a-8c72-a81e5d0f4668,2025-08-02T14:04:10+00:00,2025-08-04T14:04:10+00:00,,,enienow@davis.info,"Wilmer Daugherty","{""street"":""59923 Devan Mountain"",""city"":""Beahanfurt"",""zip"":""81682"",""country"":""Saudi Arabia""}","[""Maiores quia qui voluptates corporis quas."",""Officia a et delectus nostrum consectetur et velit rerum."",""Sed nemo autem qui mollitia."",""Est placeat placeat unde voluptates voluptate voluptatem ad."",""Sit cupiditate fugit non aut ea quam.""]","[{""sku"":""SKU_0005"",""quantity"":5,""price"":48.61}]"
3a0a7733-ccfe-3f50-9bd6-c2cb7fe7f76f,3be1f9d6-3077-3d1b-b7b1-0be0b7d5c820,2025-05-07T10:53:05+00:00,,,5.81,purdy.monty@bauch.info,"Karolann Mante","{""street"":""625 Koepp Parkway"",""city"":""Watersberg"",""zip"":""56986"",""country"":""Fiji""}","[""Et sed velit voluptatem."",""Natus voluptatem qui alias ipsam deserunt."",""Doloremque cumque vitae est quidem dicta.""]","[{""sku"":""SKU_0004"",""quantity"":8,""price"":282.63},{""sku"":""SKU_0004"",""quantity"":9,""price"":282.63}]"
5c912d24-b939-3f69-af09-03641bb98753,81686dec-2e4b-3d1d-b981-4ac3d2e75cff,2025-02-26T18:55:15+00:00,2025-03-01T18:55:15+00:00,,,lockman.edmund@strosin.com,"Isaiah Brakus","{""street"":""433 Turner Parkways"",""city"":""South Kelli"",""zip"":""66932-8073"",""country"":""Aruba""}","[""Inventore occaecati ratione vel et et harum."",""Dolore sit quasi quibusdam laborum."",""Repudiandae corrupti soluta numquam tempore.""]","[{""sku"":""SKU_0003"",""quantity"":4,""price"":292.53},{""sku"":""SKU_0002"",""quantity"":10,""price"":437.5}]"
